,0,1,2,3,4
22404,483195,할아버지는 머리가 하얘요 ,10,여,가족 소개하기
22405,483196,제 동생은 제 물건을 자꾸 가져가요 ,10,여,가족 소개하기
22406,483199,이모는 엄마보다 나이가 많은데 엄마랑 많이 닮았어요,10,여,가족 소개하기
22407,483202,아빠랑 자기 전에 침대에서 책읽는 게 좋아요 ,10,여,가족 소개하기
22408,483203,이 책 다 봤어 이제 내가 봐도 돼,10,여,가정
22409,483205,엄마가 자전거 어떻게 타는지 가르쳐 줬어요 ,10,여,가족 소개하기
22410,483206,놀이터 갈래 엄마한테 물어봐 ,10,여,가정
22411,483209,엄마랑 삼촌은 남매 사이래요 ,10,여,가족 소개하기
22412,483216,할머니네 집 근처에 바다가 있어서 자주 놀러가요 ,10,여,가족 소개하기
22413,483218,제 생일은 시 월이에요  ,10,여,가족 생일
22414,483221,우리 집에는 이모가 주신 고양이가 두 마리 있어요 ,10,여,가족 소개하기
22415,483233,할머니는 흰머리가 많아요 ,10,여,가족 소개하기
22416,483238,삼촌은 나이가 서른 살이 넘었는데 결혼은 하지 않았어요 ,10,여,가족 소개하기
22417,483239,엄마가 학교에 데리러 오실 때가 너무 기다려져요 ,10,여,가족 소개하기
22418,483243,엄마 생일에 맛있는 거 먹으러 갈 거래요 ,10,여,가족 생일
22419,483248,내 동생은 겨울에 태어났어요 ,10,여,가족 생일
22420,483253,엄마 뱃속에 동생이 있어요 다음 달에 동생이 태어나요 ,10,여,가족 소개하기
22421,483257,저는 여동생이 두 명 있어요 ,10,여,가족 소개하기
22422,483266,삼촌은 내가 말하는 거 다 만들어 줘요 ,10,여,가족 소개하기
22423,483267,어제 할머니 생신이셔서 파티했어요 ,10,여,가족 생일
22424,483268,동생이 생기면 잘해 줄 거예요 ,10,여,가족 소개하기
22425,483273,이모는 저랑 잘 놀아 줘요 ,10,여,가족 소개하기
22426,483277,나도 할래 나도 해보고 싶어,10,여,가정
22427,483278,할머니 댁에 가면 맛있는 걸 많이 먹을 수 있어서 좋아요,10,여,가족 소개하기
22428,483282,어제가 우리 아빠 생일이었어요 ,10,여,가족 생일
22429,483285,우리 할머니가 이 모자 뜨개질로 만드신 거예요 ,10,여,가족 소개하기
22430,483288,한 달에 한 번 수원 할머니네 집에 가요 ,10,여,가족 소개하기
22431,483289,저희는 할머니랑 같이 살아요 ,10,여,가족 소개하기
22432,483292,저도 아빠 닮아서 그런지 키가 커요 ,10,여,가족 소개하기
22433,483295,삼촌 방에 가면 컴퓨터가 큰 게 있어요 ,10,여,가족 소개하기
22434,483296,나 이거 볼 거야 조용히 해 ,10,여,가정
22435,483298,제 동생은 제 말을 잘 안 들어요 ,10,여,가족 소개하기
22436,483301,엄마는 게임하는 걸 싫어하는데 이모 집에 가면 게임을 실컷 할 수 있어요 ,10,여,가족 소개하기
22437,483316,할머니 집에 놀러갈 때마다 제가 좋아하는 음식을 많이 만들어 주세요 ,10,여,가족 소개하기
22438,483326,저는 할머니 외할아버지랑 같이 살아요 ,10,여,가족 소개하기
22439,483330,고모네 집은 우리 집이랑 가까워서 자주 놀러가요 ,10,여,가족 소개하기
22440,483332,엄마가 밥 먹으래 빨리 나와 ,10,여,가정
22441,483334,쌍둥이라서 그런지 둘이 정말 똑같이 생겼어요,10,여,가족 소개하기
22442,483337,우리 아빠는 웃음 소리가 되게 커요,10,여,가족 소개하기
22443,483340,우리 아빠는 키가 커요 ,10,여,가족 소개하기
22444,483351,저는 동생이 가끔 미울 때가 있어요 ,10,여,가족 소개하기
22445,483355,할머니는 흰머리가 많으셔서 염색을 해요  ,10,여,가족 소개하기
22446,483357,저는 엄마도 좋고 아빠도 좋아요 ,10,여,가족 소개하기
22447,483359,할머니 생신은 다음 달이래요 ,10,여,가족 생일
22448,483360,우리 집에 강아지가 두 마리 있어요 ,10,여,가족 소개하기
22449,483363,나 숙제해야 해 방해하지 마 ,10,여,가정
22450,483374,내동생은 유치원 다녀요 ,10,여,가족 소개하기
22451,483378,나도 몰라 엄마한테 물어 봐 ,10,여,가정
22452,483379,저는 엄마가 제일 좋아요,10,여,가족 소개하기
22453,483382,고모가 열 살 생일 선물로 제가 제일 갖고 싶었던 레고를 사주셨어요,10,여,가족 소개하기
22454,483383,삼촌이 이번 주말에 숙모가 되실 분과 같이 오신다고 하셨어요 ,10,여,가족 소개하기
22455,483388,조립하기 어려운 레고도 고모가 척척 만들어 주세요 ,10,여,가족 소개하기
22456,483389,내일 내 동생 생일이에요 ,10,여,가족 생일
22457,483391,고모네 집에 가면 사촌 동생이랑 같이 놀고 재밌어요,10,여,가족 소개하기
22458,483398,이모 집에 가면 제가 좋아하는 사촌들과 놀 수 있어서 벌써 부터 기대되요 ,10,여,가족 소개하기
22459,483400,우리 할머니는 요리를 잘 하세요 ,10,여,가족 소개하기
22460,483401,저는 동생한테 재미있는 동화책을 자주 읽어줘요 ,10,여,가족 소개하기
22461,483407,나도 보여줘 한번만 해 보자 ,10,여,가정
22462,483418,나 지금 숙제하고 있잖아,10,여,가정
22463,483447,우리 삼촌은 베트남에 있어,10,여,가족에 대해 말하기
22464,483454,맨날 내 말 따라하고 공부하는데 방해해 ,10,여,가족에 대해 말하기
22465,483470,우리 엄마는 선생님이야 ,10,여,가족에 대해 말하기
22466,483485,우리 가족은 네 명이야 ,10,여,가족에 대해 말하기
22467,483486,나는 여동생이 있어,10,여,가족에 대해 말하기
22468,483493,내 동생은 맨날 귀찮게 졸졸 쫓아 다녀,10,여,가족에 대해 말하기
22469,483497,우리 아빠는 은행에서 일해 ,10,여,가족에 대해 말하기
22470,483501,우리 할머니는 시골에 사셔  ,10,여,가족에 대해 말하기
22471,483503,나는 주말에 아빠랑 캐치볼을 해  ,10,여,가족에 대해 말하기
22472,483510,시끄럽게 떠들고 얄미워 ,10,여,가족에 대해 말하기
22473,483515,우리 이모는 미국 살아,10,여,가족에 대해 말하기
22474,484984,한 달에 한 번 수원 할머니네 집에 가요 ,9,여,가족 소개하기
22475,484990,저랑 제 동생은 세 살 차이가 나요 ,9,여,가족 소개하기
22476,484992,내동생은 유치원 다녀요 ,9,여,가족 소개하기
22477,484994,엄마가 티비 봐도 된데 진짜,9,여,가정
22478,484995,엄마는 게임하는 걸 싫어하는데 이모 집에 가면 게임을 실컷 할 수 있어요 ,9,여,가족 소개하기
22479,485003,저랑 제 동생은 쌍둥이에요 ,9,여,가족 소개하기
22480,485008,이모는 엄마보다 나이가 많은데 엄마랑 많이 닮았어요,9,여,가족 소개하기
22481,485012,삼촌은 나이가 서른 살이 넘었는데 결혼은 하지 않았어요 ,9,여,가족 소개하기
22482,485017,제 생일은 시 월이에요  ,9,여,가족 생일
22483,485018,저는 동생이 가끔 미울 때가 있어요 ,9,여,가족 소개하기
22484,485019,엄마랑 삼촌은 남매 사이래요 ,9,여,가족 소개하기
22485,485023,이번주 토요일은 아빠 생일이에요 ,9,여,가족 생일
22486,485027,엄마 생일에 맛있는 거 먹으러 갈 거래요 ,9,여,가족 생일
22487,485039,우리 집에 강아지가 두 마리 있어요 ,9,여,가족 소개하기
22488,485040,아빠 생일이어서 생일카드 썼어요 ,9,여,가족 생일
22489,485041,삼촌이랑 레고 만드는 게 좋아요 ,9,여,가족 소개하기
22490,485045,우리 할머니는 요리를 잘 하세요 ,9,여,가족 소개하기
22491,485047,삼촌은 내가 말하는 거 다 만들어 줘요 ,9,여,가족 소개하기
22492,485048,아빠랑 자기 전에 침대에서 책읽는 게 좋아요 ,9,여,가족 소개하기
22493,485062,저는 엄마가 제일 좋아요,9,여,가족 소개하기
22494,485072,저희는 말티즈 한 마리를 키워요 ,9,여,가족 소개하기
22495,485079,아빠는 주말에 저랑 잘 놀아주세요 ,9,여,가족 소개하기
22496,485083,나 이거 볼 거야 조용히 해 ,9,여,가정
22497,485086,놀이터 갈래 엄마한테 물어봐 ,9,여,가정
22498,485091,고모네 집은 우리 집이랑 가까워서 자주 놀러가요 ,9,여,가족 소개하기
22499,485095,삼촌은 기타를 잘 쳐요 ,9,여,가족 소개하기
22500,485097,아빠 회사가 명동에 있는데 주말에 놀러간 적이 있어요 ,9,여,가족 소개하기
22501,485102,오늘은 우리 엄마 생일이에요 ,9,여,가족 생일
22502,485115,나 숙제해야 해 방해하지 마 ,9,여,가정
22503,485118,이모네 갈 거예요 이모부 생신이래요,9,여,가족 생일
22504,485123,우리 집에는 이모가 주신 고양이가 두 마리 있어요 ,9,여,가족 소개하기
22505,485127,할머니는 흰머리가 많으셔서 염색을 해요  ,9,여,가족 소개하기
22506,485133,저는 할머니 외할아버지랑 같이 살아요 ,9,여,가족 소개하기
22507,485139,동생이 생기면 잘해 줄 거예요 ,9,여,가족 소개하기
22508,485149,우리 할머니가 이 모자 뜨개질로 만드신 거예요 ,9,여,가족 소개하기
22509,485150,엄마 뱃속에 동생이 있어요 다음 달에 동생이 태어나요 ,9,여,가족 소개하기
22510,485154,조립하기 어려운 레고도 고모가 척척 만들어 주세요 ,9,여,가족 소개하기
22511,485158,이 책 다 봤어 이제 내가 봐도 돼,9,여,가정
22512,485160,할아버지는 책을 보실 때 돋보기를 써요 ,9,여,가족 소개하기
22513,485164,이모 집에 가면 제가 좋아하는 사촌들과 놀 수 있어서 벌써 부터 기대되요 ,9,여,가족 소개하기
22514,485167,할아버지 댁은 바닷가라서 여름에 가면 물놀이를 하고 놀아요,9,여,가족 소개하기
22515,485172,그래서 이름 부를 때 맨날 헷갈려요 ,9,여,가족 소개하기
22516,485174,나도 몰라 엄마한테 물어 봐 ,9,여,가정
22517,485183,어제 할머니 생신이셔서 파티했어요 ,9,여,가족 생일
22518,485186,맛있어 나도 한 입만 ,9,여,가정
22519,485188,할머니는 아직도 저를 애기라고 불러요,9,여,가족 소개하기
22520,485190,내 동생은 겨울에 태어났어요 ,9,여,가족 생일
22521,485191,삼촌이 이번 주말에 숙모가 되실 분과 같이 오신다고 하셨어요 ,9,여,가족 소개하기
22522,485193,할아버지랑 문구점 같이 가기로 약속했어요 ,9,여,가족 소개하기
22523,485195,우리 아빠는 회사원이에요,9,여,가족 소개하기
22524,485197,너 숙제 다했어 게임해도 돼,9,여,가정
22525,485198,쌍둥이라서 그런지 둘이 정말 똑같이 생겼어요,9,여,가족 소개하기
22526,485207,나 지금 숙제하고 있잖아,9,여,가정
22527,485209,고모는 우리 아빠한테 오빠라고 불러요 ,9,여,가족 소개하기
22528,485213,여름 방학 때 울산 이모집에 놀러갈 거에요 ,9,여,가족 소개하기
22529,485218,이모는 저랑 잘 놀아 줘요 ,9,여,가족 소개하기
22530,485221,할머니 집에 놀러갈 때마다 제가 좋아하는 음식을 많이 만들어 주세요 ,9,여,가족 소개하기
22531,485222,할아버지는 머리가 하얘요 ,9,여,가족 소개하기
22532,485224,이모는 중학교 영어 선생님이에요 ,9,여,가족 소개하기
22533,485225,우리 아빠는 웃음 소리가 되게 커요,9,여,가족 소개하기
22534,485228,할머니 댁에 가면 맛있는 걸 많이 먹을 수 있어서 좋아요,9,여,가족 소개하기
22535,485231,저도 아빠 닮아서 그런지 키가 커요 ,9,여,가족 소개하기
22536,485234,저희는 할머니랑 같이 살아요 ,9,여,가족 소개하기
22537,485236,밥 먹고 하래 이거 다 정리해 ,9,여,가정
22538,485237,삼촌 방에 가면 컴퓨터가 큰 게 있어요 ,9,여,가족 소개하기
22539,485248,아빠는 저랑 동생한테 장난을 많이 쳐요 ,9,여,가족 소개하기
22540,485250,삼촌이 오시면 제 방에서 같이 게임해요 ,9,여,가족 소개하기
22541,485254,엄마가 학교에 데리러 오실 때가 너무 기다려져요 ,9,여,가족 소개하기
22542,485255,엄마는 저한테 항상 양보하라고 하고 동생 편만 들어요 ,9,여,가족 소개하기
22543,485257,저는 여동생이 두 명 있어요 ,9,여,가족 소개하기
22544,485265,우리 엄마는 화장 안 해도 예뻐요 ,9,여,가족 소개하기
22545,485272,이거 내 거잖아 만지지 마 ,9,여,가정
22546,485274,저는 동생한테 재미있는 동화책을 자주 읽어줘요 ,9,여,가족 소개하기
22547,485278,할머니는 흰머리가 많아요 ,9,여,가족 소개하기
22548,485281,나도 보여줘 한번만 해 보자 ,9,여,가정
22549,485283,저는 남동생이 한 명 있어요 ,9,여,가족 소개하기
22550,485289,삼촌은 딸이 두 명 있는데 둘이 쌍둥이예요,9,여,가족 소개하기
22551,485293,할머니 생신은 다음 달이래요 ,9,여,가족 생일
22552,485296,일학년 때는 아빠가 아침에 학교갈 때 같이 갔어요,9,여,가족 소개하기
22553,485303,우리 아빠는 키가 커요 ,9,여,가족 소개하기
22554,485307,제 동생은 제 물건을 자꾸 가져가요 ,9,여,가족 소개하기
22555,485309,나도 할래 나도 해보고 싶어,9,여,가정
22556,485320,우리 가족은 엄마 아빠 나 세 명이요,9,여,가족 소개하기
22557,485328,엄마가 밥 먹으래 빨리 나와 ,9,여,가정
22558,485332,저는 엄마도 좋고 아빠도 좋아요 ,9,여,가족 소개하기
22559,485339,내일 내 동생 생일이에요 ,9,여,가족 생일
22560,485358,너 지금 나 때렸냐 엄마한테 이를 거야 ,9,여,가정
22561,485360,우리 가족은 네 명이에요 ,9,여,가족 소개하기
22562,485366,우리 엄마가 세상에서 제일 예뻐요 ,9,여,가족 소개하기
22563,485368,다음 주에 할아버지 생신이래요 ,9,여,가족 생일
22564,485377,할머니네 집 근처에 바다가 있어서 자주 놀러가요 ,9,여,가족 소개하기
22565,485378,엄마가 자전거 어떻게 타는지 가르쳐 줬어요 ,9,여,가족 소개하기
22566,485381,고모가 열 살 생일 선물로 제가 제일 갖고 싶었던 레고를 사주셨어요,9,여,가족 소개하기
22567,485382,우리 엄마는 키가 작고 안경을 썼어요,9,여,가족 소개하기
22568,485386,우리집은 고양이를 키워요 ,9,여,가족 소개하기
22569,485399,할아버지는 흰머리가 많으시고 눈이 나쁘셔서 안경을 써요 ,9,여,가족 소개하기
22570,485402,어제가 우리 아빠 생일이었어요 ,9,여,가족 생일
22571,485403,고모랑 게임하는 게 재밌어요 ,9,여,가족 소개하기
22572,485406,이모 생일이어서 케이크 샀어요 ,9,여,가족 생일
22573,485410,고모랑 주말마다 레고하는 게 너무 재미있어요 ,9,여,가족 소개하기
22574,485412,고모네 집에 가면 사촌 동생이랑 같이 놀고 재밌어요,9,여,가족 소개하기
